	index	Datum uitspraak:	Datum publicatie:	Rechtsgebieden:	Bijzondere kenmerken:	Vindplaatsen:	Inhoudsindicatie:	Formele relaties:
520	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5566&showbutton=true	05-10-2022	07-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Een tandarts die zorg heeft gedeclareerd moet bijna 300.000 euro terugbetalen aan drie zorgverzekeraars omdat niet zeker is dat die zorg was geïndiceerd of is geleverd. 

6:162 - onrechtmatige daad - zorgverzekeraar vordert op grond van declaraties tandarts betaalde bedragen van tandarts terug - vordering wordt toegewezen."	
521	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5662&showbutton=true	05-10-2022	14-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Bemiddelingsovereenkomst artikel 7:425 BW. Geen recht op courtage ogv de overeenkomst, omdat afgeweken is van artikel 7:411 BW. Wel recht op courtage ogv algemene voorwaarden.	
522	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8319&showbutton=true	05-10-2022	06-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	"PS-Updates.nl 2022-0628 
            
            Rechtspraak.nl"	Obv deskundigenbericht psychiater stelt Rb vast dat eiser psychisch letsel heeft opgelopen door seksueel misbruik door gedaagde (causaal verband). Vervolg: onderzoek door verzekeringsarts en arbeidsdeskundige.	
523	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10308&showbutton=true	05-10-2022	17-10-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	verstekvonnis - verzoek afgifte Brussel-certificaa	
524	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9141&showbutton=true	05-10-2022	17-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	In deze zaak vordert de eisende partij terugbetaling van een geldlening. De kantonrechter wijst de vordering af, omdat de lening – en terugbetaling daarvan – niet meer opeisbaar en afdwingbaar is.	
525	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8770&showbutton=true	05-10-2022	13-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig	"AR-Updates.nl 2022-1144 
            
            Rechtspraak.nl"	Ontslag op staande voet niet rechtsgeldig omdat de ontslagreden niet onverwijld voldoende duidelijk aan de werknemer is medegedeeld. Verzoek werkgever tot ontbinding van de arbeidsovereenkomst wordt afgewezen omdat verzoek onvoldoende is onderbouwd.	
526	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:2936&showbutton=true	05-10-2022	12-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig, Beschikking	"AR-Updates.nl 2022-1143 
            
            Rechtspraak.nl"	Arbeidszaak. Cao Bouw en Infra is van toepassing en niet de cao Groen, Grond en Infrastructuur.	Tussenuitspraak: ECLI:NL:RBOVE:2022:2935
527	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5825&showbutton=true	05-10-2022	17-10-2022	Internationaal privaatrecht	Eerste aanleg - enkelvoudig, Tussenuitspraak	Rechtspraak.nl	Bevoegdheidsincident Nederlandse rechter, betwisting totstandkoming overeenkomst vanwege onbevoegde vertegenwoordiging, artikel 25 lid 5 Verordening (EU) nr. 1215/2012	
528	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5805&showbutton=true	05-10-2022	18-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Grondslagwijziging, verschuldigdheid eigen bijdrage wordt toegewezen, maar proceskosten blijven voor eiseres, omdat deze nodeloos zijn gemaakt, Eiseres had haar grondslag voorafgaand aan de procedure moeten toelichten.	
529	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8345&showbutton=true	05-10-2022	13-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Ex-samenlevers. Aankoop stacaravan tijdens samenwonen. De man heeft de aankoopprijs betaald. Geen schenking. Gezamenlijk verworven. Verkoopopbrengst gezamenlijk verdelen. Geen ongerechtvaardigde verrijking.	
530	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5775&showbutton=true	05-10-2022	18-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	koopovereenkomst woning, onterecht beroep op financieringsvoorbehoud, niet voldaan aan inspanningsverbintenis, geen reden tot matiging contractuele boete	
531	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5784&showbutton=true	05-10-2022	18-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Cessie van factuur tandarts. Infomedics onvoldoende onderbouwd. Lastgeving van cessie. vordering afgewezen.	
532	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOBR:2022:4157&showbutton=true	05-10-2022	11-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	"De Cubaanse overheid heeft aan een joint venture van eiseres en een Cubaanse rechtspersoon een exclusiviteitsrecht verleend voor onder meer de productie, distributie en verkoop van bier en heeft deze exclusiviteit na enige jaren weer ingetrokken. Ged...  
                 meer"	
533	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5858&showbutton=true	05-10-2022	14-10-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Koopovereenkomst consument. Ambtshalve toetsing.	
534	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9142&showbutton=true	05-10-2022	17-10-2022	Arbeidsrecht	Eerste aanleg - enkelvoudig	"AR-Updates.nl 2022-1160 
            
            Rechtspraak.nl"	"De werknemer stelt in deze zaak dat een arbeidsovereenkomst voor onbepaalde tijd is ontstaan met de werkgever. De werknemer vordert daarom onder andere betaling van loon. De werkgever voert als verweer dat een arbeidsovereenkomst voor bepaalde tijd g...  
                 meer"	
535	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10309&showbutton=true	05-10-2022	17-10-2022	Verbintenissenrecht	Bodemzaak, Eerste aanleg - enkelvoudig	"PS-Updates.nl 2022-0657 
            
            Rechtspraak.nl"	geen medische aansprakelijkheid ziekenhuis en hap na beoordeling sportblessure - tijdig geklaagd - centrale aansprakelijkheid ziekenhuis niet aan de orde	
536	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9020&showbutton=true	05-10-2022	24-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Huurrecht; ontbinding en ontruiming toegewezen vanwege ernstige overlast	
537	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5999&showbutton=true	05-10-2022	25-10-2022	Civiel recht	Bodemzaak, Eerste aanleg - enkelvoudig	Rechtspraak.nl	vereniging van huiseigenaren kan niet namens haar leden procederen. Huiseigenaren moeten toestemming vragen aan parkeigenaar voor verhuren huisjes.	
538	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5992&showbutton=true	05-10-2022	25-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Conventie: opzegging overeenkomst van opdracht rechtsgeldig en niet naar maatstaven van redelijkheid en billijkheid onaanvaardbaar. Geen grond voor vergoeding vermeend meerwerk. Reconventie o.a.: geen tekortkoming in nakoming inspanningsverplichting.	
539	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8580&showbutton=true	05-10-2022	18-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Vrijwaringsincident. Artikel 210 lid 1 Rv. Toewijzing.	
540	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10016&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	"ERF-Updates.nl 2022-0285 
            
            Rechtspraak.nl"	Uitleg van een testament, is door uitschrijving samenwoning beëindigd? Gemeenschappelijke huishouding; zorg- en onderhoudsplicht.	
541	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8290&showbutton=true	05-10-2022	07-10-2022	Ondernemingsrecht	Eerste aanleg - enkelvoudig	"INS-Updates.nl 2022-0253 
            
            Rechtspraak.nl"	Bestuurdersaansprakelijkheid en rekening-courantvordering op bestuurder.	
542	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBGEL:2022:5687&showbutton=true	05-10-2022	12-10-2022	Insolventierecht	Hoger beroep, Op tegenspraak	"INS-Updates.nl 2022-0250 
            
            Rechtspraak.nl"	Hoger beroep artikel 315 Fw. In schudsaneringsregeling valt de tegemoetkoming voor slachtoffers van geweld in de jeugdzorg in de boedel, artikel 295 Fw.	
543	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9321&showbutton=true	05-10-2022	27-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	De aankomsttijd op de boardingpassen is de verwachte aankomsttijd en niet de geplande aankomsttijd. Bij de beoordeling van de vertraging moet worden uitgegaan van de aankomsttijd in de boekingsbescheiden. Dit is geen schemawijziging.	
544	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9440&showbutton=true	05-10-2022	28-10-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Van Flightright mag als professionele procespartij verwacht worden dat er geen storende fouten in de dagvaarding zitten. I.c. zeer summiere dagvaarding met verkeerde plaats van aankomst. De ktr ziet aanleiding om de proceskosten te compenseren ogv 21 Rv	
545	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7669&showbutton=true	05-10-2022	28-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Ontbinding van de huurovereenkomst en ontruiming van het gehuurde wegens veroorzaakte overlast en ondanks dat de overlast sinds de datum van dagvaarden is gestopt. Dit omdat huurder een gedragsaanwijzing had getekend en hierna nog meermaals gewaarschuwd was.	
546	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7668&showbutton=true	05-10-2022	28-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	"Consumentenrecht. Vernietiging overeenkomst, voor zover die tot stand is gekomen, omdat op de betaalknop niet duidelijk vermeld stond dat een betalingsverplichting werd aangegaan. Partijen niet in de gelegenheid gesteld zich hierover uit te laten, om...  
                 meer"	
547	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10163&showbutton=true	05-10-2022	06-10-2022	Civiel recht	Kort geding	"Module Aanbesteding 2022/1900 
            
            Rechtspraak.nl"	Kort geding. Voorgenomen verkoop perceel grond door gemeente. Toepassing criteria Didam-arrest. Eiseres hoefde niet te worden aangemerkt als serieuze gegadigde en de gemeente heeft getoetst aan de hand van objectieve, toetsbare en redelijke criteria. De vorderingen worden afgewezen.	
548	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBLIM:2022:7783&showbutton=true	05-10-2022	13-10-2022	Aanbestedingsrecht	Eerste aanleg - enkelvoudig	"Module Aanbesteding 2022/1890 
            
            Rechtspraak.nl"	Aanbestedingsrecht. Vraag is of de gemeente het project had moeten aanbesteden of dat sprake is van een onderdrempelege (pilot)opdracht.	
549	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10292&showbutton=true	05-10-2022	12-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	"Module Aanbesteding 2022/1892 
            
            Rechtspraak.nl"	Overeenkomst (na aanbesteding) tot ontwerp- en onderhoud van bruggen. UAV-GC 2005 van toepassing. Geschil over eindafrekening. Overwegingen over onvoorziene omstandigheden, wijzigingen en termijnverlenging (44 en 45 UAV-GC)	
550	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9026&showbutton=true	05-10-2022	24-10-2022	Burgerlijk procesrecht	Eerste aanleg - enkelvoudig	"PS-Updates.nl 2022-0661 
            
            Rechtspraak.nl"	Verhaal verzekeraar van schadevergoeding die zij heeft uitgekeerd aan een benadeelde van een verkeersongeval, omdat gedaagde tijdens het ongeval niet verzekerd was wegens wanbetaling.	
551	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8271&showbutton=true	05-10-2022	31-10-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Op tegenspraak	Rechtspraak.nl	Gebreken badkamer. Eiser moet hoogte vervangende schadevergoeding nog nader onderbouwen. Akte nemen.	
552	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9163&showbutton=true	05-10-2022	31-10-2022	Civiel recht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Overeenkomst terecht ontbonden. Eiser mocht er terecht op vertrouwen dat gedaagde zijn contractspartij was. Gedaagde zal de door eiser aan gedaagde betaalde bedragen als onverschuldigd betaald aan eiser terug moeten betalen.	
553	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBAMS:2022:5895&showbutton=true	05-10-2022	01-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	artikel 3:178 BW - verdeling gemeenschap gevormd door pand - belangenafweging - vordering wordt toegewezen	
554	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6333&showbutton=true	05-10-2022	01-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	Is gedaagde opdrachtgever van door eiseres verrichte werkzaamheden? Ja. Pas in deze procedure heeft gedaagde het standpunt ingenomen dat de tenaamstelling van de facturen niet klopt. Toewijzing hoofdsom en nevenvorderingen.	
555	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8872&showbutton=true	05-10-2022	02-11-2022	Verbintenissenrecht	Eerste aanleg - enkelvoudig, Verstek	Rechtspraak.nl	Ambtshalve toetsing (AT). Opleiding. De overeenkomsten zijn ondertekend met een natte handtekening zodat twijfel bestaat in hoeverre deze overeenkomsten op afstand tot stand zijn gekomen. Niet voldaan aan de stelplicht.	
556	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:5759&showbutton=true	05-10-2022	03-11-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Executiegeschil: toewijzing schorsing ontruiming gedurende appelprocedure. Sprake van kennelijke misslag nu het niet voldoen aan meldingsplicht i.h.k.v. vroegsignalering (art. 2 Besluit Gemeentelijke Schuldhulpverlening) buiten oordeelsvorming is gelaten.	
557	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:9061&showbutton=true	05-10-2022	07-11-2022	Verbintenissenrecht	Bodemzaak	Rechtspraak.nl	Aankoop wasmachine. Aanspraak op promotievoordeel van € 200,- en een verlengde garantietermijn van 5 jaar. Afwijzing vorderingen. € 200,- is al uitgekeerd en de voor de verlengde garantietermijn vereiste registratie is niet voltooid. Geen tekortkoming.	
558	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6477&showbutton=true	05-10-2022	08-11-2022	Civiel recht	Bodemzaak	Rechtspraak.nl	factuurkosten, lease, beëindiging contract	
559	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBZWB:2022:6621&showbutton=true	05-10-2022	09-11-2022	Personen- en familierecht	Rekestprocedure	Rechtspraak.nl	"Klacht-/schadevergoeding Wvggz.
Rechtbank verklaart de klacht van verzoekster ongegrond en wijst verzoek tot schadevergoeding af. 
Hoewel betrokkene stelt zich te hebben verzet tegen de toediening van depotmedicatie in de thuissituatie, mocht GGZ uit...  
                 meer"	
560	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10082&showbutton=true	04-10-2022	04-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	"Vorderingen van gemeente Bodegraven-Reeuwijk tegen Twitter in kort geding afgewezen
Twitter heeft op dit moment voldoende gedaan om onrechtmatige content over het ‘verhaal Bodegraven’ van haar platform te verwijderen. Twitter heeft een specifiek twit...  
                 meer"	
561	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBDHA:2022:10120&showbutton=true	04-10-2022	05-10-2022	Goederenrecht	Kort geding	Rechtspraak.nl	Gedaagde oefent gepretendeerd retentierecht uit op nieuwbouwwoingen van eisers. Voorshands niet aannemelijk dat gedaagde de feitelijke macht had ten tijde van inroepen retentierecht. Gedaagde moet uitoefening retentierecht staken en gestaakt houden.	
562	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBROT:2022:8247&showbutton=true	04-10-2022	05-10-2022	Verbintenissenrecht	Kort geding	Rechtspraak.nl	Kort geding. Machtiging te gelde maken woning.	
563	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8794&showbutton=true	04-10-2022	07-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Verzoeken tot vernietiging van de erkenning en vervangende toestemming tot erkenning; DNA-onderzoek gelast.	
564	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8791&showbutton=true	04-10-2022	07-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Verzoeken tot vervangende toestemming erkenning en vaststellen van een omgangsregeling; onderzoek door de Raad voor de Kinderbescherming gelast.	
565	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8787&showbutton=true	04-10-2022	07-10-2022	Personen- en familierecht	Eerste aanleg - enkelvoudig	Rechtspraak.nl	Verzoek om herroeping van de beschikking afgewezen; geen sprake van een rechterlijke beslissing.	
566	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8767&showbutton=true	04-10-2022	07-10-2022	Personen- en familierecht	Eerste aanleg - meervoudig	Rechtspraak.nl	"Gezagsbeëindiging ouders na 3,5 jaar durende uithuisplaatsing. Kind was in de thuissituatie blootgesteld aan spanningen en huiselijk geweld en was vaak op zichzelf aangewezen. Vader is niet meer verslaafd aan alcohol, maar verdere positieve ontwikkel...  
                 meer"	
567	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBNHO:2022:8778&showbutton=true	04-10-2022	07-10-2022	Personen- en familierecht	Eerste aanleg - meervoudig	Rechtspraak.nl	"Gezagsbeëindiging van beide ouders. Minderjarige verblijft sinds 2018 middels een machtiging uithuisplaatsing bij grootmoeder (vaderszijde). De moeder is onvoldoende in staat om vanuit het belang van de minderjarige te denken en te handelen. Hoewel d...  
                 meer"	
568	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBMNE:2022:3988&showbutton=true	04-10-2022	07-10-2022	Arbeidsrecht	Beschikking	"AR-Updates.nl 2022-1102 
            
            Rechtspraak.nl"	Overgang van onderneming.	
569	https://uitspraken.rechtspraak.nl/inziendocument?id=ECLI:NL:RBOVE:2022:2869&showbutton=true	04-10-2022	10-10-2022	Civiel recht	Kort geding	Rechtspraak.nl	Gedaagde dient als huurder achterstallige huur te betalen. Gevorderde ontruiming afgewezen.	
